from_addr,knn_id,cluster_size,ext_in_all_hash_cnt,ext_in_all_date_cnt,all_method_cnt,all_to_addr_cnt,ext_in_all_week_cnt,ext_in_all_month_cnt,date_range,days_from_start,first_block_date,first_transaction_hash,to_addr,first_method,last_block_date,last_transaction_hash,last_to_address,last_method,total_fees,in_amount,out_amount,created_at,total_fees_round
EQCKYd7FBKfYpBmmfLhiusiCz02gvzwaPBPrJSJj0VFVn9sT,1_last_4.0_4.0_3_3_4.0_3.0_193_210_81,81,4.0,4.0,3,3,4.0,3.0,193,210,2024-03-25,lAkb+oKfZ/leECxe17ezFc9AK+IL4CYV/zQv4SuC50M=,EQBWghD-I3Xbro_cFfXNCEDbRHdcY0dSnqLQVkMkilYg_Ney,1607220500,2024-10-04,k9NDVQ27mgfgBv2apdEw5rLndo6w9yN8GpAwVEOmKm8=,EQAGSo-i5Khoula3j7Le3lkLPB6_-x2j3ZRKa4KoDWvZ1Ajw,0,0.02974689,0.700267251,0.667665405,2024-10-21 20:41:23,0.03
EQCoKr_1EcqBcSgopCGgQpdpZvgAyFyv-gr_sQ61kFlxyXL-,1_last_4.0_4.0_3_3_4.0_3.0_193_210_81,81,4.0,4.0,3,3,4.0,3.0,193,210,2024-03-25,U//g58PD2gVPj3jAZibRM3LfG2StLj+MsL/+912mi0c=,EQDtGjc3wXHYYdefWM2k1y-5jFu4S3uFM5wkSdXzP1G6Et9-,1607220500,2024-10-04,dXlYGs+9+3LAWbhO7r0P2QDahhmeyeoNldb6yIBwOZo=,EQAGSo-i5Khoula3j7Le3lkLPB6_-x2j3ZRKa4KoDWvZ1Ajw,0,0.029736141,0.70026382,0.667672723,2024-10-21 20:41:23,0.03
EQDTPiniBKnGEZXoiidtYoluNfIzzTQ7I9nk_uQlWKbtSpzB,1_last_4.0_4.0_3_3_4.0_3.0_193_210_81,81,4.0,4.0,3,3,4.0,3.0,193,210,2024-03-25,gfsoX4PePPCLvN07eUAWePUpP6hVVzXj1+QtFXYByLg=,EQAxvStLsSE3aVgDehwj5LuRRnB3_CPyM6F88h02LfjcpRad,1607220500,2024-10-04,YbvhJuuDskgFnVAI6YWH4KdTKsgQNyzAE+zcY0iS+yo=,EQAGSo-i5Khoula3j7Le3lkLPB6_-x2j3ZRKa4KoDWvZ1Ajw,0,0.029756317,0.700269721,0.667658448,2024-10-21 20:41:23,0.03
EQCzeq5j1PLkyBxrgQgCwRpc2b4A4g8zzEXg8DkKie04jSxh,1_last_4.0_4.0_3_3_4.0_3.0_193_210_81,81,4.0,4.0,3,3,4.0,3.0,193,210,2024-03-25,kqujLfzgXewGv1W/g2cU+Jwy/mil6hYrARZ9pkGz14Y=,EQAbIMEuQ_q0orrRIFNUiFv2KKqV-MVCxVyv1idPV2ndERUa,1607220500,2024-10-04,WqhmdPfh21gttLiZXV7ATFgZ9zsih4qGrGRATeha9lQ=,EQAGSo-i5Khoula3j7Le3lkLPB6_-x2j3ZRKa4KoDWvZ1Ajw,0,0.029767059,0.400274102,0.367652087,2024-10-21 20:41:23,0.03
EQDKRtg_aGFq5jQTgwGzzDM7WFXBHF4n20fp2gq2M73N56DF,1_last_4.0_4.0_3_3_4.0_3.0_193_210_81,81,4.0,4.0,3,3,4.0,3.0,193,210,2024-03-25,GNrz5JwRGdy8wJQasj3bCmFB+aplKXZbiepFnx6K/ns=,EQA9dRl9mOGliv08ynewufg3_Rkp4KdPpiya6J0Rkeo0iWdh,1607220500,2024-10-04,LCRagaTovG/Z0ec8vJvNLXOXDu8lZ3+bijI4xJNTl+A=,EQAGSo-i5Khoula3j7Le3lkLPB6_-x2j3ZRKa4KoDWvZ1Ajw,0,0.029750427,0.400267738,0.367662355,2024-10-21 20:41:23,0.03
EQCe2-1-G7SUfLtvngK8e6IBVEkZDL8MhOllThJ-og-Ks9Yg,1_last_4.0_4.0_3_3_4.0_3.0_193_210_81,81,4.0,4.0,3,3,4.0,3.0,193,210,2024-03-25,0H2thHeeMhpV5MPtIVVHzHf/OHsigtUctDQ1z98Hu1k=,EQDAIquP4ti_PQQkGZ4-yUOilY4SP_5szspBPdw3qHPp2f0F,1607220500,2024-10-04,NJjvxO3uUdMCH9VxkMwZFdsClODw2YuuYeH9v8jdr8Q=,EQAGSo-i5Khoula3j7Le3lkLPB6_-x2j3ZRKa4KoDWvZ1Ajw,0,0.029736575,0.700264052,0.667672521,2024-10-21 20:41:23,0.03
EQDv1MFnK-EdH-dwC67H7ynuc87O52xoQEO0LmCSfPbuJ1tU,1_last_4.0_4.0_3_3_4.0_3.0_193_210_81,81,4.0,4.0,3,3,4.0,3.0,193,210,2024-03-25,lxRJT2J8Bm01PJgsT7e5n8Mkntw2h0NkcI45d0bxYvw=,EQA8y8PYW7YIFG224AqCABC1p2zwe6YRN9zQuNL-SOmrdFy9,1607220500,2024-10-04,rO3ZWLb7NrKMm+LjbMYgq+GNZqHQ+6liA2J6X3026uA=,EQAGSo-i5Khoula3j7Le3lkLPB6_-x2j3ZRKa4KoDWvZ1Ajw,0,0.029739183,0.400265171,0.367671032,2024-10-21 20:41:23,0.03
EQCtHlYDSEJk98qQFPBntv-k8th74Rd3AqhG-aXeepp_sKBS,1_last_4.0_4.0_3_3_4.0_3.0_193_210_81,81,4.0,4.0,3,3,4.0,3.0,193,210,2024-03-25,UAE6WweF0WpPXVKiW6r3DR7NlPFek2JpRNTl/l8JujQ=,EQDuTKrN55M_2VZlfOpOWWZA47EvU8Fk_wb_Y-ARwxQ-uUHQ,1607220500,2024-10-04,ntxJk1TGU6CA8qzNz/YiVhFMl09GROORv5IyM/HUt4k=,EQAGSo-i5Khoula3j7Le3lkLPB6_-x2j3ZRKa4KoDWvZ1Ajw,0,0.029737421,0.40026428,0.367671903,2024-10-21 20:41:23,0.03
EQD5EEqAQuJ-4fEr-LkpVx1xV6TymbzkqXvBEZj-oA_YTnPU,1_last_4.0_4.0_3_3_4.0_3.0_193_210_81,81,4.0,4.0,3,3,4.0,3.0,193,210,2024-03-25,bH4DN2+VhL+y865GNtl4lgRGvlJaz/bugRZxmZWoivg=,EQBzvbtzawgknteBAf02xKizeWOKQGBqEJwiD6OGy5-9NGDa,1607220500,2024-10-04,qimO2+EciYI6LSyWg/4M1nlbqMpEO8smvPqN3N0jvRc=,EQAGSo-i5Khoula3j7Le3lkLPB6_-x2j3ZRKa4KoDWvZ1Ajw,0,0.029744892,0.700266311,0.667666463,2024-10-21 20:41:23,0.03
EQBu9iX1Khdb_K7f46x-F7oo3BgJv_-OXOE05b4umf-YDnCz,1_last_4.0_4.0_3_3_4.0_3.0_193_210_81,81,4.0,4.0,3,3,4.0,3.0,193,210,2024-03-25,FUrVQCDoZZjm6oQLObG4GQyALbzamb8b8OiWOCF7A4k=,EQBPF6vjsTSHgunqNGO3psVD4RHxlIge6uwhurXQQrSbed5z,1607220500,2024-10-04,/5dkBjXwd9+PwBIuRe08wxmslMfdATWL6kjxE7Um7C0=,EQAGSo-i5Khoula3j7Le3lkLPB6_-x2j3ZRKa4KoDWvZ1Ajw,0,0.029749431,0.400267804,0.367663417,2024-10-21 20:41:23,0.03
EQCf0gCA9ZSMHUP0wukBCy2zvnt55YuMiOQRObY_WwhicLsX,1_last_4.0_4.0_3_3_4.0_3.0_193_210_81,81,4.0,4.0,3,3,4.0,3.0,193,210,2024-03-25,6GOWp5WFKdxv7pHuIGdoEK3i5fKX2OJWUHfNEuJ6258=,EQACK8CZ3FGaM38WxPrxda5L_urzkDxif8f3rTvMFL25r4jK,1607220500,2024-10-04,KSQMO3xnIrSlCjP7oJ7RtfX7pSeeeITfEyNVdIt9VRY=,EQAGSo-i5Khoula3j7Le3lkLPB6_-x2j3ZRKa4KoDWvZ1Ajw,0,0.029737517,0.700264149,0.667671676,2024-10-21 20:41:23,0.03
EQCLRYYI1DjviQGc5P6UICOrNsKDOe6KtTzuECWQ2yJwFYIY,1_last_4.0_4.0_3_3_4.0_3.0_193_210_81,81,4.0,4.0,3,3,4.0,3.0,193,210,2024-03-25,Qb+kfg9AwV4WAaYOR1pWk0I9/j6Khgiv8+JZzRBzFa0=,EQCTrPNVlJzJi3p695ANHZronQKReaNkTUJbO-CBgX85zjJp,1607220500,2024-10-04,Zdw9YDVcnPnV2FipKPRInbmjKMa+W80glBZEk+CsYvI=,EQAGSo-i5Khoula3j7Le3lkLPB6_-x2j3ZRKa4KoDWvZ1Ajw,0,0.029740915,0.400265177,0.367669306,2024-10-21 20:41:23,0.03
EQDAXm76D6d1L7ZY8V68x5kXGdUe4LZALoODp6AVk2ofGXQd,1_last_4.0_4.0_3_3_4.0_3.0_193_210_81,81,4.0,4.0,3,3,4.0,3.0,193,210,2024-03-25,YgP9SUr9vfhNcewcD0zNj8R+PVXTSWElkiopd2/lwR8=,EQBVXmw2XtOF-OXlq5f2gOAxX_cvSRNOur7gecNPzvtyReOH,1607220500,2024-10-04,8upsYvwtC1J0QfI5xUO6klkbPjqA+XKRIW/KkAVOYwc=,EQAGSo-i5Khoula3j7Le3lkLPB6_-x2j3ZRKa4KoDWvZ1Ajw,0,0.029771732,0.400273596,0.367646908,2024-10-21 20:41:23,0.03
EQDSYL3IqfueGTKI0YNyueJYn5MINFz1sAdL6_fKB7Md0yi3,1_last_4.0_4.0_3_3_4.0_3.0_193_210_81,81,4.0,4.0,3,3,4.0,3.0,193,210,2024-03-25,XBf+2Rc+Z44Mr0jxt5mShs8/TUw0tC1RZpReUD1DefM=,EQBq6Kg3zZOLt3TphI9V0mhDiylBrn1q-JHzU-TLnDHKvp0K,1607220500,2024-10-04,0+jaU4YHadFwadt9sI69CZJf3ETz0i6Phzi8/G50H7g=,EQAGSo-i5Khoula3j7Le3lkLPB6_-x2j3ZRKa4KoDWvZ1Ajw,0,0.029736661,0.400264441,0.367672824,2024-10-21 20:41:23,0.03
EQCGA62-0HOEQx_kmpyNJGVlkgkgPKDOaiUJO5asJkCMVfxW,1_last_4.0_4.0_3_3_4.0_3.0_193_210_81,81,4.0,4.0,3,3,4.0,3.0,193,210,2024-03-25,0/2qLDYrz4hR70C/kF9L6/Yj++oDeF9EHs38EHc8o88=,EQDzCtqF3_yeelfbDDRqxVarocmSer-0AF79bWfZF5788T0U,1607220500,2024-10-04,y1DJzAJvjtGSpsjbOuhVJEz10eGaxVCD6K3HgCI/dfM=,EQAGSo-i5Khoula3j7Le3lkLPB6_-x2j3ZRKa4KoDWvZ1Ajw,0,0.029768343,0.400273254,0.367649955,2024-10-21 20:41:23,0.03
EQCyBqOEMe5zSoaQjS5WOLJAaeP-wk_MgiXcov_XGRZo_Ces,1_last_4.0_4.0_3_3_4.0_3.0_193_210_81,81,4.0,4.0,3,3,4.0,3.0,193,210,2024-03-25,GEeRrCAotpPIQgI4KfSbegYCgt9j3Pc8RpvWB72spOc=,EQDjrJfEcjMfCiQ06YR1-NufZ_90g1j1lpq7Dabj0-3Xy6Ou,1607220500,2024-10-04,+gOPJ4NEe6fWlwsgn+dQFAgoN7fBh+pAvey+9/0YwPw=,EQAGSo-i5Khoula3j7Le3lkLPB6_-x2j3ZRKa4KoDWvZ1Ajw,0,0.02977178,0.400273295,0.367646559,2024-10-21 20:41:23,0.03
EQDWuuwUOzv-M5W9iFbtwFwa034Hi54JEmNx2L5EoM3B1Be3,1_last_4.0_4.0_3_3_4.0_3.0_193_210_81,81,4.0,4.0,3,3,4.0,3.0,193,210,2024-03-25,zzhwUVjjpA1AVnQVCS08Iqp0aWcfK9dmQmVCC0KUuxA=,EQDiLS-bWhSefc_XMY1yWQj2J_NB4QTNjprG8XYE652oGxqX,1607220500,2024-10-04,8SzPDEWDeLcaC/wfXPgQUiL48YKXU8E3xFvJ/cV6xE0=,EQAGSo-i5Khoula3j7Le3lkLPB6_-x2j3ZRKa4KoDWvZ1Ajw,0,0.029737561,0.400264313,0.367671796,2024-10-21 20:41:23,0.03
EQD-LSng7Dk2mepYa0phIX1uE8LbwQ8q4E3gAqS9J6ZV9Ojy,1_last_4.0_4.0_3_3_4.0_3.0_193_210_81,81,4.0,4.0,3,3,4.0,3.0,193,210,2024-03-25,6ktHTz47OhRJeQVZxG9AaUFCiTs3UdgBfN1HE9Mv0so=,EQAfP1VM3WKvlb_YxWXYnvqf5jjyDMIBQVIh6Ukg2M4a1qrg,1607220500,2024-10-04,lUP7jS/XTDiAqApbXfpk39COjlrHAJZQAZNxDXG5R7I=,EQAGSo-i5Khoula3j7Le3lkLPB6_-x2j3ZRKa4KoDWvZ1Ajw,0,0.029763706,0.400272009,0.367653347,2024-10-21 20:41:23,0.03
EQCf89lNC953JOHFoPiCINQhQlDG3K1hTBgPsBUqYdEk4-y3,1_last_4.0_4.0_3_3_4.0_3.0_193_210_81,81,4.0,4.0,3,3,4.0,3.0,193,210,2024-03-25,5CmOQHbcTkqWU6f6sd2znRV/5DXwvF5Ti2EfSkTzcmA=,EQDoUyxzzKc7a2biSq3cH_dM30h-LgoMVvrsMTP22kEVx8wB,1607220500,2024-10-04,6nDWMxZ6OULZG+wR+tQr/bRa4g34IpjbLg2Fift1OZg=,EQAGSo-i5Khoula3j7Le3lkLPB6_-x2j3ZRKa4KoDWvZ1Ajw,0,0.029736228,0.700264158,0.667672974,2024-10-21 20:41:23,0.03
EQD6KK7tYCjseoQM2EkvAInou5bf_fB6k0JLuQuaQlFmyUQS,1_last_4.0_4.0_3_3_4.0_3.0_193_210_81,81,4.0,4.0,3,3,4.0,3.0,193,210,2024-03-25,3N7EUsnk1j1x7yRvmLcS/cboYyGGIBw/IxwyWwfaP+w=,EQDkNOr4qp12OqVHw6Ga7KvWthRRwIG2SeZOZO-pW7e75MJL,1607220500,2024-10-04,OIRZw5ozxDjFzXvTWPYA6QP9s7AA9je87LfabQ0MLDE=,EQAGSo-i5Khoula3j7Le3lkLPB6_-x2j3ZRKa4KoDWvZ1Ajw,0,0.029758212,0.700271478,0.66765831,2024-10-21 20:41:23,0.03
EQDL-ZCNfk6ZS-GbixgvOKMkrPJ0yBZa-yYQCqeGD2SQl76Q,1_last_4.0_4.0_3_3_4.0_3.0_193_210_81,81,4.0,4.0,3,3,4.0,3.0,193,210,2024-03-25,qGjqTfbR91jysmG9mygoztZ0PFoio5GrCa32G4FX+5Y=,EQBsCMikzk0bc2GCr2IMGFmsa-iChz1ss5F-cKb9PxcC063z,1607220500,2024-10-04,Ww9r00DCm3buHtItI1/lAqnH4jQXw0Zv2GY4brrXemM=,EQAGSo-i5Khoula3j7Le3lkLPB6_-x2j3ZRKa4KoDWvZ1Ajw,0,0.029742218,0.400265662,0.367668488,2024-10-21 20:41:23,0.03
EQDB-_1vvgpr8dkg5m7a12Ei0HskZIW45I-Fz8UM67tEgeqr,1_last_4.0_4.0_3_3_4.0_3.0_193_210_81,81,4.0,4.0,3,3,4.0,3.0,193,210,2024-03-25,sMqrNsji4M8lySSnkomspSakt6GolXqwVQ03jkccZ2w=,EQAzdHpTpmUayapRWT6EXp4QOCsCYGFj2w2f9q7R0cRHJM_V,1607220500,2024-10-04,940eA7OFTNRlbqSPgkYfZkxK8wG0M2FVuU9C7M1SI+U=,EQAGSo-i5Khoula3j7Le3lkLPB6_-x2j3ZRKa4KoDWvZ1Ajw,0,0.029763981,0.400271826,0.367652889,2024-10-21 20:41:23,0.03
EQDY46UFD9zz2ejZtpIteM3B1OmI1Olctz3e3cTidK7deXxA,1_last_4.0_4.0_3_3_4.0_3.0_193_210_81,81,4.0,4.0,3,3,4.0,3.0,193,210,2024-03-25,miK8UBUh6Hw8RXNU+i4/AeXKo+5VhopM6aBF58aCtyI=,EQAB3AHx5g-eNDE0mC7GYO3qGdpl1D6QUww3wkCLGFOUs1um,1607220500,2024-10-04,SPqCM5xacdXD/xSBlY5+60VZEXMzF4+ZeOE7wa6kowU=,EQAGSo-i5Khoula3j7Le3lkLPB6_-x2j3ZRKa4KoDWvZ1Ajw,0,0.029769869,0.400273507,0.367648682,2024-10-21 20:41:23,0.03
EQDU-70_MPdZ9gvEpsAUzXkdI6SpFIiU48rgVDOQerHzH_2J,1_last_4.0_4.0_3_3_4.0_3.0_193_210_81,81,4.0,4.0,3,3,4.0,3.0,193,210,2024-03-25,qy4yFnKCGJavqDurp/CUdh1UHPWpO/CjfVPiyWEr54s=,EQA6HT8nIhdboZiDOqYSYVsLTawwmfC2GF6T6l2pzcpwVupf,1607220500,2024-10-04,CrQHQoZzKvWJ3jzKR/l6DDZTU2jR4P78sq0zEaIgQLc=,EQAGSo-i5Khoula3j7Le3lkLPB6_-x2j3ZRKa4KoDWvZ1Ajw,0,0.029770107,0.400274524,0.367649461,2024-10-21 20:41:23,0.03
EQDarPPQiKC2hbSHH1OlRIr8439w2mI1hhQ2eTDGYGyo5IVX,1_last_4.0_4.0_3_3_4.0_3.0_193_210_81,81,4.0,4.0,3,3,4.0,3.0,193,210,2024-03-25,p6TP7XbBr3/b22Dhai3FTP08bRum7anJBp/wnArl2IY=,EQC7DOW9TLKyf0NtzmNcwYKlJ8z1pJDf3kJReRmzbcQnrA5p,1607220500,2024-10-04,cA22IG5H1myNcaq/Krg5D9Cv5+aDnznYPgnAOYPu080=,EQAGSo-i5Khoula3j7Le3lkLPB6_-x2j3ZRKa4KoDWvZ1Ajw,0,0.029769919,0.400275092,0.367650217,2024-10-21 20:41:23,0.03
EQDdjNBtlRCS_M2xungxqdcpXf-joujVAt_R2dMlT1cvX6ok,1_last_4.0_4.0_3_3_4.0_3.0_193_210_81,81,4.0,4.0,3,3,4.0,3.0,193,210,2024-03-25,m5shBn2OCaiigWoymBdGd/mEQiul5L1PCqdyysBGuYs=,EQDPkUFoN7Q3jT6UK15i7ASRjBQ5cHYYMVP-rrYhxrUXPF-G,1607220500,2024-10-04,ii4wAN33CfKb/amJfaMwqjj8bx3WK9+lk6HOF9k13QY=,EQAGSo-i5Khoula3j7Le3lkLPB6_-x2j3ZRKa4KoDWvZ1Ajw,0,0.029736141,0.400265924,0.367674827,2024-10-21 20:41:23,0.03
EQCfbigeCqH2BVVGSDtFMB-iLknrRTDgE9SDMLHNOwmNrjIw,1_last_4.0_4.0_3_3_4.0_3.0_193_210_81,81,4.0,4.0,3,3,4.0,3.0,193,210,2024-03-25,ujE4eR5Gyuzw3cIjJvijA3XdKS+nYPJ97uKzCu2JuAM=,EQBj07N0cdDMnynv1hyZbqrY3856vQhoemrFV0DJk_lLyQd5,1607220500,2024-10-04,Rz76llvAtw4zLbsU9UhnUrQojLbXGZ9UODxSQq19fRY=,EQAGSo-i5Khoula3j7Le3lkLPB6_-x2j3ZRKa4KoDWvZ1Ajw,0,0.029740662,0.400265191,0.367669573,2024-10-21 20:41:23,0.03
EQD8goubJlA6qWgX3x2i1CKIbiLrcBa5D90nZQHQR7WLc6e3,1_last_4.0_4.0_3_3_4.0_3.0_193_210_81,81,4.0,4.0,3,3,4.0,3.0,193,210,2024-03-25,8rivSK9LddjP9UZjiK4g5CicnTvT9L2gY2j3gpYkBRI=,EQC91fn029SG7yhVuuuks6mxC49fZL7OCSlu9qIeJftv-6vh,1607220500,2024-10-04,ckqUu/rvZ1ZtFe4vnfTcVgLoOvOdltyVRctdJkoR2h0=,EQAGSo-i5Khoula3j7Le3lkLPB6_-x2j3ZRKa4KoDWvZ1Ajw,0,0.029738879,0.400264714,0.367670879,2024-10-21 20:41:23,0.03
EQDnM2H_fVzgYn5WsJ1DcNUWEmvAnk5b4JEpBXts366aXzcw,1_last_4.0_4.0_3_3_4.0_3.0_193_210_81,81,4.0,4.0,3,3,4.0,3.0,193,210,2024-03-25,dLNaP5s72IbPvtxz7IS/qLQN2t2pMOt1V3HK91jRKZQ=,EQBKCQU02Vl8dEmQsYrh5CRCelWA_XLTVMHLRtCp63BV3iO5,1607220500,2024-10-04,MjC+RKZ84mQAQy/mULdiZQuHPT4oPNzzC3FJvOuEqIE=,EQAGSo-i5Khoula3j7Le3lkLPB6_-x2j3ZRKa4KoDWvZ1Ajw,0,0.029735705,0.400263839,0.367673178,2024-10-21 20:41:23,0.03
EQCnc3TfxqCxJzoV-iXFux1Mywp7kxLCkcDqS2F9LWy-bzfX,1_last_4.0_4.0_3_3_4.0_3.0_193_210_81,81,4.0,4.0,3,3,4.0,3.0,193,210,2024-03-25,ryd9NtMBmZi7OmxbJYYNxJ39w9QE7fVUhD7BgC3vjr0=,EQAFTtGpJynGMVwzJAY7tztcrUltqUDaKLi5fF9JvvCbPCmy,1607220500,2024-10-04,yi+qc0F5kQQicVYC35W8T1CGDOESIbXyEBaEE5KCkrI=,EQAGSo-i5Khoula3j7Le3lkLPB6_-x2j3ZRKa4KoDWvZ1Ajw,0,0.02973789,0.7002649,0.667672054,2024-10-21 20:41:23,0.03
EQDIRIzbHQLcIn5DeicPxNT8_7u1-CtBfWDhxd4sOUUnXQZy,1_last_4.0_4.0_3_3_4.0_3.0_193_210_81,81,4.0,4.0,3,3,4.0,3.0,193,210,2024-03-25,Xzy63snsZ5fcf5lEjnpwNjsh3S6Z+ya5bGvoJwcZODc=,EQAJNIZUUIl_0vPXy_-oFZ5nm7ejnrcl4Dy4blcbBPhQl8Lk,1607220500,2024-10-04,adae+J7IaTb04pzQR16himgZYXrPjf6SNZozQYLDRsI=,EQAGSo-i5Khoula3j7Le3lkLPB6_-x2j3ZRKa4KoDWvZ1Ajw,0,0.029758295,0.700269911,0.66765666,2024-10-21 20:41:23,0.03
EQDXYHCm4i1xKJboshOXa5tnswrhywn7fOEm-TbAP0vLqqTT,1_last_4.0_4.0_3_3_4.0_3.0_193_210_81,81,4.0,4.0,3,3,4.0,3.0,193,210,2024-03-25,xswDpJ010km97ZkCu1x11qPsDZ7OdNPyp+xbcWkFCwA=,EQB1_4oCzAIQhPrB6MK0xJHP6-CX307C1ESnPldLNcmZBJ7w,1607220500,2024-10-04,XvRw3D3KOJ8OVX6JfYQam8zARoMspQOsjJOihk44rEo=,EQAGSo-i5Khoula3j7Le3lkLPB6_-x2j3ZRKa4KoDWvZ1Ajw,0,0.029740129,0.400265421,0.367670336,2024-10-21 20:41:23,0.03
EQDMUVKkY0_xqQ2fBHTv8PJtAP92khk6-i5BjXxBDf9RJaZ2,1_last_4.0_4.0_3_3_4.0_3.0_193_210_81,81,4.0,4.0,3,3,4.0,3.0,193,210,2024-03-25,YhqROitkWbRAc8zzO5IdK4Ophhs+ITmMszF96AqYZ2k=,EQA4Q1RRgaI1YFz5DF9PscpfPhbKeaK3pKM2gf42fN84axM0,1607220500,2024-10-04,fuDasBhhuqQhDCaeLF+ekyFWk1/EKA/q0+FyG3ngAwQ=,EQAGSo-i5Khoula3j7Le3lkLPB6_-x2j3ZRKa4KoDWvZ1Ajw,0,0.029740675,0.400265746,0.367670115,2024-10-21 20:41:23,0.03
EQCt3EBIbZ1jH-o-PVA9irY7qaTh5PZNj9YjAjNO7OVNSPkD,1_last_4.0_4.0_3_3_4.0_3.0_193_210_81,81,4.0,4.0,3,3,4.0,3.0,193,210,2024-03-25,M75gYYScA59xeX3xXFeIDxFPBwD78Xf9RmeifBwPB0g=,EQBnqv4FqVV2XU3roHwi4CykAA7XMTtvQWk4IiTZEhTp3qm0,1607220500,2024-10-04,koEnDrz6Hldc5voAxamZy8S9FCiNl62p2oLIz+sRQHw=,EQAGSo-i5Khoula3j7Le3lkLPB6_-x2j3ZRKa4KoDWvZ1Ajw,0,0.02976809,0.400274669,0.367651623,2024-10-21 20:41:23,0.03
EQC3mQkTYc4GQhaXvwQRmstU_8EXmxtSV0UZyUgUQEcvKMdf,1_last_4.0_4.0_3_3_4.0_3.0_193_210_81,81,4.0,4.0,3,3,4.0,3.0,193,210,2024-03-25,Ztz0gwMU/6QIhFe7scYvAAqDV8OycnEY06M/IduDoFU=,EQAAD51JYojKp0i6VVZZSNlvyyC83HZoTQhhC0afCn9B5Ojy,1607220500,2024-10-04,lYumx+ZL5cQShzTZhbsyyGkK1N95LXlW9yXVMn1k/ss=,EQAGSo-i5Khoula3j7Le3lkLPB6_-x2j3ZRKa4KoDWvZ1Ajw,0,0.029740229,0.400264982,0.367669797,2024-10-21 20:41:23,0.03
EQD1yvMEBCzwyrIFZi06zHhD0HAP3n5XN5RkwJJEknkpnFpf,1_last_4.0_4.0_3_3_4.0_3.0_193_210_81,81,4.0,4.0,3,3,4.0,3.0,193,210,2024-03-25,va/XBlTLCaYKPSjeVAC1IDxboXvEJXQM89bjJnEtG+M=,EQBSO_EWUAd75m0zUMw__KguOS1gEgLKpW_T3QK3lyUWTycl,1607220500,2024-10-04,LP2vZfyqXzINz4w6FZQbtIL14oaZ6YLY4P2q/IYysno=,EQAGSo-i5Khoula3j7Le3lkLPB6_-x2j3ZRKa4KoDWvZ1Ajw,0,0.029737655,0.400264364,0.367671753,2024-10-21 20:41:23,0.03
EQDEFPV9lOrUXWbxk16d4Qc3Rtk4GJ2elERD7Cc292J1TFpz,1_last_4.0_4.0_3_3_4.0_3.0_193_210_81,81,4.0,4.0,3,3,4.0,3.0,193,210,2024-03-25,f5Y3LeffztzsSjlkxKPwE+9+HnXqzpRN585lYUsFNQA=,EQAMJqybcVsxrGv7vxDhxg8m4Ka2MN4RkjJEINv3SkkiaxTh,1607220500,2024-10-04,XToD4r4g7798ZUNryFosQg00j0DPC0/026rgNYkSpo8=,EQAGSo-i5Khoula3j7Le3lkLPB6_-x2j3ZRKa4KoDWvZ1Ajw,0,0.029737393,0.70026396,0.667671611,2024-10-21 20:41:23,0.03
EQCcbP7Fc1ZdDha0FPTrusUXJIgDhYX9U9cG7EdclZx3Oxl1,1_last_4.0_4.0_3_3_4.0_3.0_193_210_81,81,4.0,4.0,3,3,4.0,3.0,193,210,2024-03-25,peqLWwdOOSgLebqpxxwMHUYL/ArvSgKUukU6K7zjQmA=,EQCjMB5ZGvDrT1f83WhZkomPiqf6WvRyZSRv93Ni0WesJ_yQ,1607220500,2024-10-04,fVYEEajPeFz18rTR7/ULzvuWCPF6WCpZzV9lFHfdDpU=,EQAGSo-i5Khoula3j7Le3lkLPB6_-x2j3ZRKa4KoDWvZ1Ajw,0,0.02973898,0.700264595,0.667670659,2024-10-21 20:41:23,0.03
EQCRQg98G3AT9nLjC6Fjj7ylnXe5_nI-BMoWZnPYc-NPBoPb,1_last_4.0_4.0_3_3_4.0_3.0_193_210_81,81,4.0,4.0,3,3,4.0,3.0,193,210,2024-03-25,HiQQ9D9vK1THx9az1PPIRjdmLmaF+q48Oht+NijBGS0=,EQBbbsKbjwuW1L4b25QnniIZqOixqiCSFQi58-yvQEWsyyEQ,1607220500,2024-10-04,JsuTV8jOaeXyLXWRKPaQX8bg1N1gwGnWp8RT15ZoZ10=,EQAGSo-i5Khoula3j7Le3lkLPB6_-x2j3ZRKa4KoDWvZ1Ajw,0,0.029770273,0.40027331,0.367648081,2024-10-21 20:41:23,0.03
EQDc1ZxXEqcBcH1qeZHAoYtsMal82l4OZOhWo4omJ7ta-hjQ,1_last_4.0_4.0_3_3_4.0_3.0_193_210_81,81,4.0,4.0,3,3,4.0,3.0,193,210,2024-03-25,1cVDeedQUxF8BoFUmmy0e0PzZxjwya9X1M5JYHXttXI=,EQD5uoZOnAYl6Hj3W3E6CiLhjpFYI-noUo6vkru-g0HgA2cd,1607220500,2024-10-04,oGJVcCJkTK5nFhE+CdSHKf7r7HCWj+mgS5xWir6CynI=,EQAGSo-i5Khoula3j7Le3lkLPB6_-x2j3ZRKa4KoDWvZ1Ajw,0,0.029738341,0.400264926,0.367671629,2024-10-21 20:41:23,0.03
